sensor_time,speed,pwm_value
1824,298.13,80
1824,298.13,80
1804,299.32,79
1792,300.64,78
1832,300.64,78
1832,300.64,78
1824,300.51,78
1832,300.25,78
1844,298.94,79
1844,298.94,79
1832,297.61,81
1828,297.74,80
1824,297.74,80
1824,297.74,81
1820,298.13,80
1824,298.78,79
1804,299.71,79
1804,299.71,79
1792,300.91,77
1828,300.77,77
1820,300.77,77
1820,300.77,77
1824,300.77,77
1848,299.33,79
1832,299.33,79
1832,298.01,80
1832,297.88,80
1820,297.88,80
1820,297.88,80
1820,298.01,80
1820,298.92,79
1804,299.84,78
1796,299.84,78
1796,301.03,77
1836,300.51,78
1828,300.25,78
1836,300.25,78
1836,299.73,79
1848,298.29,80
1836,296.96,81
1836,296.96,81
1832,297.09,81
1832,296.96,81
1824,297.35,81
1824,297.35,81
1824,298.13,80
1804,299.18,79
1792,300.51,78
1792,300.51,78
1828,300.64,78
1828,300.51,78
1824,300.51,78
1824,300.51,78
1844,299.2,79
1832,297.87,80
1824,298.0,80
1824,298.0,80
1832,297.87,80
1820,298.0,80
1828,298.52,80
1828,298.52,80
1816,299.05,79
1792,300.11,78
1840,299.86,79
1840,299.86,79
1824,299.72,79
1836,299.46,79
1848,298.42,80
1848,298.42,80
1840,296.84,82
1828,297.22,81
1828,297.22,81
1828,297.09,81
1820,297.62,81
1820,298.52,80
1800,298.52,80
1800,299.84,79
1792,301.04,77
1832,300.91,78
1820,300.91,78
1820,300.91,78
1832,300.52,78
1840,299.2,79
1832,299.2,79
1832,297.87,81
1824,298.13,80
1832,297.74,81
1816,297.74,81
1816,298.26,80
1824,298.78,80
1804,299.71,79
1788,299.71,79
1788,300.91,78
1828,301.04,77
1820,300.91,78
1820,300.91,78
1820,301.04,77
1844,299.73,79
1832,298.27,80
1832,298.27,80
1824,298.4,80
1824,298.26,80
1820,298.26,80
1820,298.26,80
1820,299.04,79
1804,299.97,79
1796,300.9,78
1796,300.9,78
1836,300.51,78
1824,300.38,78
1832,299.99,78
1832,299.99,78
1848,298.55,80
1832,297.35,81
1828,297.61,81
1828,297.61,81
1828,297.48,81
1824,297.74,81
1824,298.52,80
1824,298.52,80
1800,299.58,79
1788,300.91,78
1832,300.78,78
1832,300.78,78
1816,301.05,77
1832,300.79,78
1848,299.21,79
1848,299.21,79
1828,297.88,81
1828,298.01,81
1816,298.01,81
1816,298.01,81
1816,298.53,80
1824,299.31,79
1808,299.97,79
1808,299.97,79
1796,301.03,78
1836,300.38,78
1824,300.11,78
1824,300.11,78
1832,299.85,79
1852,298.42,80
1836,298.42,80
1836,297.1,81
1828,297.36,81
1828,297.23,81
1820,297.23,81
1820,297.62,81
1824,298.52,80
1800,299.71,79
1788,299.71,79
1788,301.05,78
1828,301.05,78
1820,301.05,78
1828,301.05,78
1828,300.91,78
1844,299.47,79
1828,298.13,80
1828,298.13,80
1820,298.4,80
1824,298.26,80
1812,298.79,80
1812,298.79,80
1828,299.31,79
1796,300.37,78
1784,301.58,77
1784,301.58,77
1828,301.45,77
1816,301.32,77
1820,301.58,77
1820,301.58,77
1840,300.13,78
1832,298.53,80
1824,298.66,80
1824,298.66,80
1828,298.26,80
1820,298.26,80
1816,299.05,80
1816,299.05,80
1804,299.97,79
1792,301.04,78
1836,300.78,78
1836,300.78,78
1824,300.65,78
1836,299.99,79
1848,298.55,80
1848,298.55,80
1832,297.22,81
1824,297.61,81
1832,297.35,81
1832,297.35,81
1820,297.88,81
1824,298.65,80
1804,299.58,79
1804,299.58,79
1788,300.78,78
1828,300.91,78
1816,301.04,78
1816,301.04,78
1828,300.91,78
1848,299.47,79
1836,297.88,81
1836,297.88,81
1828,297.88,81
1824,297.61,81
1816,298.01,81
1816,298.01,81
1824,298.78,80
1808,299.7,79
1792,300.9,78
1792,300.9,78
1836,300.51,78
1824,300.25,78
1832,300.25,78
1832,299.99,79
1852,298.55,80
1828,297.36,81
1832,297.36,81
1832,297.49,81
1824,297.49,81
1824,297.75,81
1820,297.75,81
1820,298.78,80
1800,299.71,79
1788,301.18,78
1828,301.18,78
1828,301.05,78
1816,301.31,77
1828,301.05,78
1828,301.05,78
1844,299.6,79
1832,298.13,81
1820,298.4,80
1820,298.4,80
1824,298.13,81
1812,298.66,80
1820,299.44,79
1820,299.44,79
1800,300.5,78
1788,301.57,77
1828,301.44,77
1828,301.44,77
1812,301.44,77
1828,301.18,78
1840,299.86,79
1840,299.86,79
1832,298.4,80
1824,298.53,80
1828,298.0,81
1828,298.0,81
1824,298.13,81
1820,298.78,80
1804,299.71,79
1804,299.71,79
1792,300.77,78
1832,300.64,78
1820,300.78,78
1820,300.78,78
1832,300.38,78
1848,298.94,80
1832,297.61,81
1832,297.61,81
1824,297.88,81
1820,297.88,81
1816,298.4,80
1816,298.4,80
1820,299.31,79
1800,300.37,78
1788,301.57,77
1788,301.57,77
1824,301.44,77
1816,301.44,77
1824,301.31,77
1824,301.31,77
1844,299.86,79
1840,298.14,81
1816,298.4,80
1816,298.4,80
1824,298.14,81
1820,298.27,81
1824,298.92,80
1824,298.92,80
1808,299.97,79
1800,300.5,78
1836,300.11,79
1836,300.11,79
1828,299.85,79
1840,299.33,79
1848,299.33,79
1848,298.02,81
1836,296.83,82
1828,297.09,82
1832,297.09,82
1832,296.96,82
1820,297.61,81
1824,298.39,80
1824,298.39,80
1804,299.45,79
1788,300.78,78
1832,300.78,78
1812,300.78,78
1812,301.05,78
1828,300.91,78
1840,299.73,79
1840,299.73,79
1836,298.14,81
1820,298.53,80
1820,298.26,81
1820,298.26,81
1812,298.79,80
1820,299.44,79
1796,300.77,78
1796,300.77,78
1788,301.84,77
1824,301.71,77
1816,301.57,77
1816,301.57,77
1824,301.44,77
1840,299.99,79
1828,298.66,80
1828,298.66,80
1824,298.66,80
1820,298.52,80
1820,298.66,80
1820,298.66,80
1828,299.04,80
1796,300.11,79
1788,301.31,78
1788,301.31,78
1832,300.92,78
1824,300.79,78
1832,300.66,78
1832,300.66,78
1848,298.95,80
1836,297.35,82
1824,297.61,81
1824,297.61,81
1828,297.48,81
1816,298.01,81
1820,298.92,80
1820,298.92,80
1800,300.1,79
1788,301.31,78
1828,301.31,78
1828,301.31,78
1816,301.31,78
1824,301.18,78
1840,299.86,79
1840,299.86,79
1828,298.52,80
1828,298.52,80
1816,298.52,80
1816,298.52,80
1812,298.92,80
1820,299.57,79
1804,300.37,79
1804,300.37,79
1792,301.57,77
1836,300.91,78
1820,300.65,78
1820,300.65,78
1840,299.99,79
1844,298.68,80
1836,298.68,80
1836,297.22,82
1824,297.61,81
1824,297.48,81
1820,297.48,81
1820,298.13,81
1820,298.92,80
1804,299.97,79
1788,299.97,79
1788,301.17,78
1824,301.17,78
1816,301.31,78
1824,301.31,78
1824,301.17,78
1836,300.12,79
1832,298.65,80
1820,298.65,80
1820,298.79,80
1820,298.65,80
1816,298.92,80
1816,298.92,80
1816,299.57,79
1796,300.77,78
1784,301.97,77
1828,301.97,77
1828,301.71,77
1816,301.71,77
1832,301.19,78
1832,301.19,78
1844,299.61,79
1836,297.87,81
1824,298.01,81
1824,298.01,81
1828,297.61,81
1816,298.14,81
1824,298.78,80
1824,298.78,80
1808,299.7,79
1788,300.91,78
1828,300.91,78
1828,300.91,78
1816,300.91,78
1828,300.78,78
1844,299.6,79
1844,299.6,79
1840,297.88,81
1816,298.27,81
1828,297.88,81
1828,297.88,81
1816,298.27,81
1816,299.18,80
1800,300.5,78
1800,300.5,78
1788,301.44,78
1832,301.31,78
1816,301.31,78
1816,301.31,78
1828,300.92,78
1848,299.34,80
1824,298.14,81
1824,298.14,81
1832,298.14,81
1820,298.01,81
1824,298.14,81
1824,298.14,81
1828,298.78,80
1808,299.31,80
1792,300.64,78
1792,300.64,78
1836,300.12,79
1820,300.25,79
1832,300.12,79
1832,300.12,79
1848,298.81,80
1836,297.35,82
1824,297.35,82
1824,297.75,81
1824,297.61,81
1824,297.88,81
1812,297.88,81
1812,299.05,80
1800,300.24,79
1784,301.58,77
1828,301.45,78
1828,301.45,78
1816,301.71,77
1824,301.31,78
1836,301.31,78
1836,300.13,79
1836,298.39,81
1812,298.92,80
1820,298.92,80
1820,298.79,80
1816,299.05,80
1816,299.71,79
1796,299.71,79
1796,301.03,78
1784,301.97,77
1824,301.84,77
1812,301.84,77
1812,301.98,77
1828,301.58,77
1840,300.13,79
1832,300.13,79
1832,298.53,80
1820,298.66,80
1820,298.39,81
1812,298.39,81
1812,298.92,80
1820,299.57,79
1800,300.63,78
